code,unit,title,major
MATH2100,2,Applied Mathematical Analysis,Chemical Sciences (Dual Major)
PHYS2020,2,Thermodynamics & Condensed Matter Physics,Chemical Sciences (Dual Major)
PHYS2041,2,Introduction to Quantum Mechanics,Chemical Sciences (Dual Major)
SCIE2020,2,CSI UQ: Introduction to Forensic Science,Chemical Sciences (Dual Major)
SCIE2100,2,Introduction to Bioinformatics,Chemical Sciences (Dual Major)
BIPH3001,2,Frontiers in Biophysics,Chemical Sciences (Dual Major)
CHEE3301,2,Polymer Engineering,Chemical Sciences (Dual Major)
CHEE4302,2,Electrochemistry & Corrosion,Chemical Sciences (Dual Major)
CHEE4305,2,Biomaterials: Materials in Medicine,Chemical Sciences (Dual Major)
CHEM3001,2,Advanced Organic Chemistry,Chemical Sciences (Dual Major)
CHEM3010,2,Advanced Inorganic Chemistry,Chemical Sciences (Dual Major)
CHEM3011,2,Advanced Physical Chemistry,Chemical Sciences (Dual Major)
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",Chemical Sciences (Dual Major)
PHYS3825,2,Advanced Experimental Skills,Chemical Sciences (Dual Major)
BIOC2000,2,Biochemistry & Molecular Biology,Chemical Sciences (Dual Major)
BIOC3000,2,Advanced Biochemistry and Molecular Biology,Chemical Sciences (Dual Major)
CHEM3001,2,Advanced Organic Chemistry,Chemical Sciences (Dual Major)
CHEM3004,2,Determination of Molecular Structure,Chemical Sciences (Dual Major)
CHEM3008,2,Medicinal & Biological Chemistry,Chemical Sciences (Dual Major)
BIOL2006,2,Biostatistics & Experimental Design,Chemical Sciences (Dual Major)
BIOL2200,2,Cell Structure & Function,Chemical Sciences (Dual Major)
BIOL2202,2,Genetics,Chemical Sciences (Dual Major)
BIPH2000,2,Foundations of Biophysics,Chemical Sciences (Dual Major)
CHEM2052,2,Chemical Biology,Chemical Sciences (Dual Major)
CHEM2058,2,Translational Chemistry and Data Processing,Chemical Sciences (Dual Major)
MICR2000,2,Microbiology & Immunology,Chemical Sciences (Dual Major)
SCIE2020,2,CSI UQ: Introduction to Forensic Science,Chemical Sciences (Dual Major)
SCIE2100,2,Introduction to Bioinformatics,Chemical Sciences (Dual Major)
BIOC3003,2,Human Molecular Genetics & Disease,Chemical Sciences (Dual Major)
BIOC3005,2,Molecular Systems Biology,Chemical Sciences (Dual Major)
BIOL3004,2,Genomics & Bioinformatics,Chemical Sciences (Dual Major)
BIOL3006,2,Molecular Cell Biology,Chemical Sciences (Dual Major)
BIPH3001,2,Frontiers in Biophysics,Chemical Sciences (Dual Major)
CHEE4305,2,Biomaterials: Materials in Medicine,Chemical Sciences (Dual Major)
CHEM3010,2,Advanced Inorganic Chemistry,Chemical Sciences (Dual Major)
CHEM3011,2,Advanced Physical Chemistry,Chemical Sciences (Dual Major)
CHEM3013,2,Nanoscience: Self-assembly,Chemical Sciences (Dual Major)
CHEM3014,2,Nanoscience: Synthesis,Chemical Sciences (Dual Major)
MICR3002,2,Virology,Chemical Sciences (Dual Major)
MICR3003,2,Molecular Microbiology,Chemical Sciences (Dual Major)
CHEM1100,2,Chemistry 1,Chemistry (Major)
CHEM1200,2,Chemistry 2,Chemistry (Major)
CHEM2050,2,Intermediate Chemistry 1,Chemistry (Major)
CHEM2054,2,Experimental Chemistry,Chemistry (Major)
CHEM2060,2,Intermediate Chemistry 2,Chemistry (Major)
CHEM3016,2,Advanced Experimental Chemistry,Chemistry (Major)
CHEM3001,2,Advanced Organic Chemistry,Chemistry (Major)
CHEM3010,2,Advanced Inorganic Chemistry,Chemistry (Major)
CHEM3011,2,Advanced Physical Chemistry,Chemistry (Major)
CHEM3001,2,Advanced Organic Chemistry,Chemistry (Major)
CHEM3004,2,Determination of Molecular Structure,Chemistry (Major)
CHEM3010,2,Advanced Inorganic Chemistry,Chemistry (Major)
CHEM3011,2,Advanced Physical Chemistry,Chemistry (Major)
CHEM3020,2,Medicinal Chemistry and Chemical Biology,Chemistry (Major)
CHEM3030,2,Nanomaterials and Self-Assembled Systems,Chemistry (Major)
BIOL1020,2,"Genes, Cells & Evolution",Computational Science (Dual Majors)
BIOL1040,2,Cells to Organisms,Computational Science (Dual Majors)
CHEM1100,2,Chemistry 1,Computational Science (Dual Majors)
COSC2500,2,Numerical Methods in Computational Science,Computational Science (Dual Majors)
SCIE2100,2,Introduction to Bioinformatics,Computational Science (Dual Majors)
BIOL3014,2,Advanced Bioinformatics,Computational Science (Dual Majors)
COMP3506,2,Algorithms & Data Structures,Computational Science (Dual Majors)
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",Computational Science (Dual Majors)
COSC3500,2,High-Performance Computing,Computational Science (Dual Majors)
MATH3104,2,Mathematical Biology,Computational Science (Dual Majors)
PHYS3071,2,Computational Physics,Computational Science (Dual Majors)
STAT3004,2,Probability Models & Stochastic Processes,Computational Science (Dual Majors)
BIOC2000,2,Biochemistry & Molecular Biology,Computational Science (Dual Majors)
BIOC3000,2,Advanced Biochemistry and Molecular Biology,Computational Science (Dual Majors)
BIOL2202,2,Genetics,Computational Science (Dual Majors)
BIOL2200,2,Cell Structure & Function,Computational Science (Dual Majors)
BIPH2000,2,Foundations of Biophysics,Computational Science (Dual Majors)
CHEM2052,2,Chemical Biology,Computational Science (Dual Majors)
CHEM2060,2,Intermediate Chemistry 2,Computational Science (Dual Majors)
MICR2000,2,Microbiology & Immunology,Computational Science (Dual Majors)
SCIE2020,2,CSI UQ: Introduction to Forensic Science,Computational Science (Dual Majors)
BIOC3003,2,Human Molecular Genetics & Disease,Computational Science (Dual Majors)
BIOC3005,2,Molecular Systems Biology,Computational Science (Dual Majors)
BIOC3006,2,Biochemistry of Metabolism in Health and Disease,Computational Science (Dual Majors)
BIOL3004,2,Genomics & Bioinformatics,Computational Science (Dual Majors)
BIOL3006,2,Molecular Cell Biology,Computational Science (Dual Majors)
BIPH3001,2,Frontiers in Biophysics,Computational Science (Dual Majors)
CHEM3020,2,Medicinal Chemistry and Chemical Biology,Computational Science (Dual Majors)
BIOL1020,2,"Genes, Cells & Evolution",
BIOL1040,2,Cells to Organisms,
CHEM1100,2,Chemistry 1,
COSC2500,2,Numerical Methods in Computational Science,
SCIE2100,2,Introduction to Bioinformatics,
BIOL3014,2,Advanced Bioinformatics,
COMP3506,2,Algorithms & Data Structures,
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",
COSC3500,2,High-Performance Computing,
MATH3104,2,Mathematical Biology,
PHYS3071,2,Computational Physics,
STAT3004,2,Probability Models & Stochastic Processes,
BIOL2200,2,Cell Structure & Function,
BIOM3200,2,Biomedical Science,
BIOC2000,2,Biochemistry & Molecular Biology,
BIOL2202,2,Genetics,
BIOM2011,2,Integrative Cell & Tissue Biology,
BIOM2012,2,Systems Physiology,
BIOM2020,2,Human Anatomy,
BIOM2208,2,Differentiation & Development,
BIOM2402,2,Principles of Pharmacology,
MICR2000,2,Microbiology & Immunology,
ANAT3022,2,Functional Neuroanatomy,
BIOC3003,2,Human Molecular Genetics & Disease,
BIOC3005,2,Molecular Systems Biology,
BIOC3006,2,Biochemistry of Metabolism in Health and Disease,
BIOL3003,2,Advanced Immunology,
BIOL3004,2,Genomics & Bioinformatics,
BIOL3006,2,Molecular Cell Biology,
BIOM3002,2,Human Biomedical Anatomy,
BIOM3003,2,Functional Musculoskeletal Anatomy,
BIOM3014,2,Molecular & Cellular Physiology,
BIOM3015,2,Integrative Physiology & Pathophysiology,
BIOM3020,2,Integrated Endocrinology,
BIOM3401,2,Systems Pharmacology,
BIOM3402,2,Experimental Pharmacology,
BIOT3002,2,Drug Design & Development,
DEVB3001,2,Developmental Neurobiology,
DEVB3002,2,Stem Cells and Regenerative Medicine,
MICR3001,2,Microbes & Human Health,
MICR3002,2,Virology,
MICR3003,2,Molecular Microbiology,
NEUR3001,2,Molecular & Cellular Neuroscience,
NEUR3002,2,The Integrated Brain,
SCIE3011,2,Perspectives in Science Research,
SCIE3220,2,Biomedical Science Research Skills,
SCIE3221,2,Biomedical Science Research Project,
SCIE3260,2,"Introduction to Research in Chemistry, Biochemistry & Microbiology (A)",
SCIE3261,2,"Introduction to Research in Chemistry, Biochemistry & Microbiology (B)",
CHEM1100,2,Chemistry 1,
CHEM1200,2,Chemistry 2,
COSC2500,2,Numerical Methods in Computational Science,
SCIE2100,2,Introduction to Bioinformatics,
BIOL3014,2,Advanced Bioinformatics,
COMP3506,2,Algorithms & Data Structures,
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",
COSC3500,2,High-Performance Computing,
MATH3104,2,Mathematical Biology,
PHYS3071,2,Computational Physics,
STAT3004,2,Probability Models & Stochastic Processes,
CHEM2050,2,Intermediate Chemistry 1,
CHEM2054,2,Experimental Chemistry,
CHEM3016,2,Advanced Experimental Chemistry,
CHEM2052,2,Chemical Biology,
CHEM2060,2,Intermediate Chemistry 2,
SCIE2020,2,CSI UQ: Introduction to Forensic Science,
CHEM3001,2,Advanced Organic Chemistry,
CHEM3010,2,Advanced Inorganic Chemistry,
CHEM3011,2,Advanced Physical Chemistry,
CHEM3001,2,Advanced Organic Chemistry,
CHEM3004,2,Determination of Molecular Structure,
CHEM3010,2,Advanced Inorganic Chemistry,
CHEM3011,2,Advanced Physical Chemistry,
CHEM3020,2,Medicinal Chemistry and Chemical Biology,
CHEM3030,2,Nanomaterials and Self-Assembled Systems,
CSSE1001,2,Introduction to Software Engineering,
INFS1200,2,Introduction to Information Systems,
MATH1061,2,Discrete Mathematics,
COSC2500,2,Numerical Methods in Computational Science,
SCIE2100,2,Introduction to Bioinformatics,
BIOL3014,2,Advanced Bioinformatics,
COMP3506,2,Algorithms & Data Structures,
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",
COSC3500,2,High-Performance Computing,
MATH3104,2,Mathematical Biology,
PHYS3071,2,Computational Physics,
STAT3004,2,Probability Models & Stochastic Processes,
COMP3506,2,Algorithms & Data Structures,
CSSE2002,2,Programming in the Large,
CSSE2010,2,Introduction to Computer Systems,
DECO3801,2,Design Computing Studio 3 - Build,
COMP2048,2,Theory of Computing,
CSSE2310,2,Computer Systems Principles and Programming,
DECO2500,2,Human-Computer Interaction,
DECO2800,2,Design Computing Studio 2 - Testing & Evaluation,
INFS2200,2,Relational Database Systems,
COMP3301,2,Operating Systems Architecture,
COMP3320,2,Ethical Hacking,
COMP3702,2,Artificial Intelligence,
COMP3710,2,Pattern Recognition and Analysis,
COMS3000,2,Information Security,
COMS3200,2,Computer Networks I,
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",
COSC3500,2,High-Performance Computing,
CSSE3002,2,The Software Process,
CSSE3100,2,Reasoning About Programs,
DECO3500,2,Social & Mobile Computing,
INFS3200,2,Advanced Database Systems,
INFS3202,2,Web Information Systems,
INFS3208,2,Cloud Computing,
BIOL1020,2,"Genes, Cells & Evolution",
BIOL1030,2,Global Challenges in Biology,
BIOL1040,2,Cells to Organisms,
COSC2500,2,Numerical Methods in Computational Science,
SCIE2100,2,Introduction to Bioinformatics,
BIOL3014,2,Advanced Bioinformatics,
COMP3506,2,Algorithms & Data Structures,
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",
COSC3500,2,High-Performance Computing,
MATH3104,2,Mathematical Biology,
PHYS3071,2,Computational Physics,
STAT3004,2,Probability Models & Stochastic Processes,
BIOL2006,2,Biostatistics & Experimental Design,
BIOL2010,2,Ecology,
BIOL2015,2,Ecology Field Studies,
BIOL2201,2,Evolution,
BIOL2202,2,Genetics,
BIOL2203,2,Plant Biology,
BIOL2204,2,Zoology,
BIOL2205,2,Insect Science,
GEOM2001,2,Geographical Information Systems,
MARS2014,2,Marine Science,
BIOL3000,2,Conservation,
BIOL3016,2,Outback Ecology Field Studies,
BIOL3215,2,Marine Ecology and Conservation,
BIOL3310,2,Macroecology and Biogeography,
BIOL3360,2,Analysis and Communication of Biological Data,
BIOL3370,2,Animal-Plant Interactions,
BIOL3009,2,Arthropods & Human Health,
BIOL3023,2,Tropical Marine Ecosystems,
BIOL3204,2,Plant Adaptation and Global Change,
BIOL3205,2,Physiological and Integrative Zoology,
BIOL3207,2,Animal Behaviour,
BIOL3209,2,"Biodiversity Analysis, Discovery and Systematics",
BIOL3227,2,Plant Identification and Vegetation Classification,
BIOL3232,2,Insect Identification and Taxonomy,
BIOL3236,2,Climate Change Biology,
BIOL3320,2,Vertebrate Diversity and Evolution,
BIOL3340,2,"Fish, Fisheries and Aquaculture",
BIOL3350,2,Genetics and Evolution of Complex Traits: From Humans to Non-Model Organisms,
BIOL3390,2,Genome Evolution,
CONS3017,2,Landscape Ecology,
BIOL1020,2,"Genes, Cells & Evolution",
BIOL1030,2,Global Challenges in Biology,
CHEM1100,2,Chemistry 1,
COSC2500,2,Numerical Methods in Computational Science,
SCIE2100,2,Introduction to Bioinformatics,
BIOL3014,2,Advanced Bioinformatics,
COMP3506,2,Algorithms & Data Structures,
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",
COSC3500,2,High-Performance Computing,
MATH3104,2,Mathematical Biology,
PHYS3071,2,Computational Physics,
STAT3004,2,Probability Models & Stochastic Processes,
BIOL2202,2,Genetics,
BIOL3004,2,Genomics & Bioinformatics,
BIOC2000,2,Biochemistry & Molecular Biology,
BIOL2006,2,Biostatistics & Experimental Design,
BIOL2010,2,Ecology,
BIOL2201,2,Evolution,
BIOL2203,2,Plant Biology,
BIOL2204,2,Zoology,
MICR2000,2,Microbiology & Immunology,
SCIE2100,2,Introduction to Bioinformatics,
BIOC3003,2,Human Molecular Genetics & Disease,
BIOC3005,2,Molecular Systems Biology,
BIOL3014,2,Advanced Bioinformatics,
BIOL3202,2,Plant Biology II,
BIOL3203,2,Plant Molecular Biology & Biotechnology,
BIOL3209,2,"Biodiversity Analysis, Discovery and Systematics",
BIOL3222,2,Model Organism Genetics,
BIOL3310,2,Macroecology and Biogeography,
BIOL3350,2,Genetics and Evolution of Complex Traits: From Humans to Non-Model Organisms,
BIOL3380,2,Laboratory Skills in Genetic Research,
BIOL3390,2,Genome Evolution,
DEVB3002,2,Stem Cells and Regenerative Medicine,
MICR3002,2,Virology,
MICR3003,2,Molecular Microbiology,
MICR3004,2,Microbial Genomics,
GEOM1000,2,Fundamentals of Geographic Information and Technologies,
GEOS1100,2,Environment & Society,
COSC2500,2,Numerical Methods in Computational Science,
SCIE2100,2,Introduction to Bioinformatics,
BIOL3014,2,Advanced Bioinformatics,
COMP3506,2,Algorithms & Data Structures,
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",
COSC3500,2,High-Performance Computing,
MATH3104,2,Mathematical Biology,
PHYS3071,2,Computational Physics,
STAT3004,2,Probability Models & Stochastic Processes,
GEOS3102,2,Global Change: Problems and Prospects,
ENVM2200,2,Resource Management & Environmental Planning,
GEOG2205,2,Global Population Issues,
GEOM2000,2,Introduction to Earth Observation Sciences (EOS),
GEOM2001,2,Geographical Information Systems,
GEOS2100,2,Environmental Systems,
GEOS2101,2,Climatology & Hydrology,
GEOS2103,2,Biogeography & Geomorphology,
GEOS2105,2,Geography of Australia,
GEOS2110,2,Tectonics and Geomorphology of Active Plate Boundaries,
MARS2014,2,Marine Science,
CONS3017,2,Landscape Ecology,
ENVM3115,2,Climate Change and Environmental Management,
ENVM3200,2,Coastal Processes & Management,
ENVM3201,2,Catchment Processes & Management,
ENVM3203,2,Tools for Environmental Assessment and Analysis,
GEOG3205,2,Applied Demography,
GEOM3001,2,Advanced Earth Observation Sciences (EOS),
GEOM3002,2,Advanced Geographical Information Systems,
GEOM3005,2,Geospatial Processing and Web Mapping,
GEOS3004,2,International Field Studies: Natural & Built Environments of a Selected Region,
GEOS3103,2,Progress in Geography,
GEOS3106,2,Environmental Hazards,
GEOS3107,2,"Plants, People and the Environment",
GEOS3108,2,Meteorology,
GEOS3400,2,Research Topic,
MARS3012,2,Physical-biological Oceanography,
SCIE3210,2,Research Topic in Geographical Science,
ERTH1000,2,Planet Earth: The Big Picture,
GEOM1000,2,Fundamentals of Geographic Information and Technologies,
COSC2500,2,Numerical Methods in Computational Science,
SCIE2100,2,Introduction to Bioinformatics,
BIOL3014,2,Advanced Bioinformatics,
COMP3506,2,Algorithms & Data Structures,
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",
COSC3500,2,High-Performance Computing,
MATH3104,2,Mathematical Biology,
PHYS3071,2,Computational Physics,
STAT3004,2,Probability Models & Stochastic Processes,
ERTH2003,2,"Sedimentology, Stratigraphy and Paleoenvironments",
ERTH2004,2,Structural Geology,
ERTH2002,2,Paleobiology,
ERTH2005,2,Mineralogy,
ERTH2006,2,Igneous & Metamorphic Petrology,
ERTH2020,2,Introduction to Geophysics,
ERTH2050,2,Field Geology,
GEOM2000,2,Introduction to Earth Observation Sciences (EOS),
GEOS2110,2,Tectonics and Geomorphology of Active Plate Boundaries,
ERTH3001,2,Ore Deposits & Exploration Geology,
ERTH3002,2,Advanced Field Experience,
ERTH3003,2,Geomicrobiology,
ERTH3021,2,Exploration & Mining Geophysics,
ERTH3050,2,Field Geology: Mapping in the Outback,
ERTH3060,2,Advanced Structural Geology,
ERTH3103,2,Sedimentary Environments,
ERTH3104,2,Tectonics and Crustal Evolution,
ERTH3110,2,Marine Geoscience and Paleoceanography,
ERTH3203,2,Energy Resources,
ERTH3205,2,Geochemistry and Geochronology,
ERTH3212,2,Geology of Coral Reefs,
ERTH3222,2,Exploration Geochemistry,
ERTH3250,2,Hydrogeology,
ERTH3301,2,Ore Body Modelling,
GEOM3001,2,Advanced Earth Observation Sciences (EOS),
PHYS3071,2,Computational Physics,
SCIE3230,2,Introduction to Research in Geological Sciences,
SCIE3231,2,Research Project II in Geological Sciences,
"[	
	BIOL1020",2,"Genes, Cells & Evolution",
[ or,NA,[ or,
"[	
	CHEM1221",2,"General, Organic & Biological Chemistry",
BIOL1030,2,Global Challenges in Biology,
ERTH1000,2,Planet Earth: The Big Picture,
COSC2500,2,Numerical Methods in Computational Science,
SCIE2100,2,Introduction to Bioinformatics,
BIOL3014,2,Advanced Bioinformatics,
COMP3506,2,Algorithms & Data Structures,
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",
COSC3500,2,High-Performance Computing,
MATH3104,2,Mathematical Biology,
PHYS3071,2,Computational Physics,
STAT3004,2,Probability Models & Stochastic Processes,
BIOL2006,2,Biostatistics & Experimental Design,
MARS2014,2,Marine Science,
BIOL2010,2,Ecology,
BIOL2015,2,Ecology Field Studies,
BIOL2201,2,Evolution,
BIOL2202,2,Genetics,
BIOL2203,2,Plant Biology,
BIOL2204,2,Zoology,
ERTH2002,2,Paleobiology,
ERTH2003,2,"Sedimentology, Stratigraphy and Paleoenvironments",
ERTH2050,2,Field Geology,
ENVM2002,2,Marine & Coastal Environmental Protection,
GEOM2000,2,Introduction to Earth Observation Sciences (EOS),
GEOM2001,2,Geographical Information Systems,
GEOS2100,2,Environmental Systems,
GEOS2101,2,Climatology & Hydrology,
GEOS2103,2,Biogeography & Geomorphology,
MICR2000,2,Microbiology & Immunology,
BIOL3023,2,Tropical Marine Ecosystems,
BIOL3211,2,Marine Invertebrates,
BIOL3215,2,Marine Ecology and Conservation,
BIOL3340,2,"Fish, Fisheries and Aquaculture",
ENVM3200,2,Coastal Processes & Management,
ERTH3110,2,Marine Geoscience and Paleoceanography,
ERTH3212,2,Geology of Coral Reefs,
MARS3012,2,Physical-biological Oceanography,
"[	
	MATH1051",2,Calculus & Linear Algebra I,
[ or,NA,[ or,
"[	
	MATH1071",2,Advanced Calculus & Linear Algebra I,
"[	
	MATH1052",2,Multivariate Calculus & Ordinary Differential Equations,
[ or,NA,[ or,
"[	
	MATH1072",2,Advanced Multivariate Calculus & Ordinary Differential Equations,
MATH1061,2,Discrete Mathematics,
COSC2500,2,Numerical Methods in Computational Science,
SCIE2100,2,Introduction to Bioinformatics,
BIOL3014,2,Advanced Bioinformatics,
COMP3506,2,Algorithms & Data Structures,
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",
COSC3500,2,High-Performance Computing,
MATH3104,2,Mathematical Biology,
PHYS3071,2,Computational Physics,
STAT3004,2,Probability Models & Stochastic Processes,
MATH2001,2,Advanced Calculus & Linear Algebra II,
"[	
	MATH2400",2,Mathematical Analysis,
[ or,NA,[ or,
"[	
	MATH2401",2,Mathematical Analysis and Advanced Topics,
MATH3401,2,Complex Analysis,
COSC2500,2,Numerical Methods in Computational Science,
MATH2100,2,Applied Mathematical Analysis,
MATH2301,2,Linear & Abstract Algebra & Number Theory,
MATH2302,2,Discrete Mathematics II,
PHYS2100,2,"Dynamics, Chaos & Special Relativity",
SCIE2100,2,Introduction to Bioinformatics,
STAT2003,2,Mathematical Probability,
STAT2004,2,Statistical Modelling & Analysis,
MATH3070,2,Natural Resource Mathematics,
MATH3090,2,Financial Mathematics,
MATH3101,2,Bifurcation and Chaos,
MATH3102,2,Methods & Models of Applied Mathematics,
MATH3103,2,Algebraic Methods of Mathematical Physics,
MATH3104,2,Mathematical Biology,
MATH3201,2,Scientific Computing: Advanced Techniques and Applications,
MATH3202,2,Operations Research & Mathematical Planning,
MATH3204,2,Numerical Linear Algebra and Optimisation,
MATH3301,2,Graph Theory and Design Theory,
MATH3302,2,Coding & Cryptography,
MATH3303,2,Abstract Algebra & Number Theory,
MATH3306,2,Set Theory & Mathematical Logic,
MATH3402,2,Functional Analysis,
MATH3403,2,Partial Differential Equations,
MATH3404,2,Optimisation Theory,
MATH3405,2,Differential Geometry,
STAT3004,2,Probability Models & Stochastic Processes,
BIOL1020,2,"Genes, Cells & Evolution",
BIOL1040,2,Cells to Organisms,
CHEM1100,2,Chemistry 1,
COSC2500,2,Numerical Methods in Computational Science,
SCIE2100,2,Introduction to Bioinformatics,
BIOL3014,2,Advanced Bioinformatics,
COMP3506,2,Algorithms & Data Structures,
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",
COSC3500,2,High-Performance Computing,
MATH3104,2,Mathematical Biology,
PHYS3071,2,Computational Physics,
STAT3004,2,Probability Models & Stochastic Processes,
BIOC2000,2,Biochemistry & Molecular Biology,
MICR2000,2,Microbiology & Immunology,
MICR3001,2,Microbes & Human Health,
BIOL2006,2,Biostatistics & Experimental Design,
BIOL2010,2,Ecology,
BIOL2200,2,Cell Structure & Function,
BIOL2202,2,Genetics,
BIPH2000,2,Foundations of Biophysics,
CHEM2052,2,Chemical Biology,
CHEM2060,2,Intermediate Chemistry 2,
SCIE2020,2,CSI UQ: Introduction to Forensic Science,
BIOC3005,2,Molecular Systems Biology,
BIOL3003,2,Advanced Immunology,
BIOL3004,2,Genomics & Bioinformatics,
BIOL3009,2,Arthropods & Human Health,
MICR3002,2,Virology,
MICR3003,2,Molecular Microbiology,
MICR3004,2,Microbial Genomics,
BIOL3011,2,Plant Microbe & Insect Interactions,
BIOL3201,2,Plant Diseases,
PARA3002,2,Biomedical Parasitology,
"[	
	MATH1051",2,Calculus & Linear Algebra I,
[ or,NA,[ or,
"[	
	MATH1071",2,Advanced Calculus & Linear Algebra I,
"[	
	MATH1052",2,Multivariate Calculus & Ordinary Differential Equations,
[ or,NA,[ or,
"[	
	MATH1072",2,Advanced Multivariate Calculus & Ordinary Differential Equations,
PHYS1001,2,Mechanics & Thermal Physics I,
PHYS1002,2,Electromagnetism and Modern Physics,
COSC2500,2,Numerical Methods in Computational Science,
SCIE2100,2,Introduction to Bioinformatics,
BIOL3014,2,Advanced Bioinformatics,
COMP3506,2,Algorithms & Data Structures,
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",
COSC3500,2,High-Performance Computing,
MATH3104,2,Mathematical Biology,
PHYS3071,2,Computational Physics,
STAT3004,2,Probability Models & Stochastic Processes,
PHYS2020,2,Thermodynamics & Condensed Matter Physics,
PHYS2041,2,Introduction to Quantum Mechanics,
PHYS2055,2,Introduction to Fields in Physics,
PHYS3900,2,Perspectives in Physics Research,
PHYS3020,2,Statistical Mechanics,
PHYS3040,2,Quantum Physics,
PHYS3051,2,Fields in Physics,
BIPH3001,2,Frontiers in Biophysics,
PHYS3020,2,Statistical Mechanics,
PHYS3040,2,Quantum Physics,
PHYS3051,2,Fields in Physics,
PHYS3071,2,Computational Physics,
PHYS3080,2,Extragalactic Astrophysics & Cosmology,
PHYS3825,2,Advanced Experimental Skills,
BIOL1020,2,"Genes, Cells & Evolution",
BIOL1030,2,Global Challenges in Biology,
BIOL1040,2,Cells to Organisms,
COSC2500,2,Numerical Methods in Computational Science,
SCIE2100,2,Introduction to Bioinformatics,
BIOL3014,2,Advanced Bioinformatics,
COMP3506,2,Algorithms & Data Structures,
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",
COSC3500,2,High-Performance Computing,
MATH3104,2,Mathematical Biology,
PHYS3071,2,Computational Physics,
STAT3004,2,Probability Models & Stochastic Processes,
BIOL2006,2,Biostatistics & Experimental Design,
BIOL2203,2,Plant Biology,
BIOL3200,2,Current Topics in Plant Science,
AGRC2013,2,Agricultural Microbiology & Gene Technology,
BIOC2000,2,Biochemistry & Molecular Biology,
BIOL2010,2,Ecology,
BIOL2015,2,Ecology Field Studies,
BIOL2201,2,Evolution,
BIOL2202,2,Genetics,
MICR2000,2,Microbiology & Immunology,
PLNT2011,2,Plant and Environmental Health,
BIOL3011,2,Plant Microbe & Insect Interactions,
